GENE	DISTANCE	EXPRESSION	DSB
FGF23	5	407.957749594	0.0396446487062
GALNT8	33	13.789661288	0.00861722615287
TNFRSF1A	85	18.8639323169	0.00583279403347
SCNN1A	52	4.31455407308	0.00270528538846
CD27-AS1	10	52.1921059789	0.0209074927646
VAMP1	8	116.641034612	0.0240519056894
NCAPD2	29	74.5821076984	0.012280878826
SCARNA10	45	71.1168380471	0.0150347323822
GAPDH	70	15.5957422504	0.00794719735451
IFFO1	93	-0.687102857327	-0.000590681174317
ING4	91	14.3402453159	0.00491605007123
COPS7A	32	19.9031787033	0.00708697872672
MLF2	1	17197.2443806	0.203627421959
LAG3	15	45.1867198656	0.0145213798279
CD4	32	24.6170547132	0.00819109938778
GNB3	14	34.2492753661	0.0169270177575
USP5	25	11.8628265459	0.00775682953901
TPI1	41	106.376273887	0.0255662252853
DSTNP2	57	4.10366688966	0.00328618829982
LRRC23	77	4.3591821108	0.00286889699128
CLSTN3	90	4.89365706483	0.0037114507809
ACSM4	80	1.17482884142	0.0021386693919
CD163	44	2.82633443121	0.00372408108371
APOBEC1	39	4.77452797944	0.00365558977642
DPPA3	78	2.88947357139	0.00255128338713
CLEC4C	59	11.3063388202	0.00416994477226
SLC2A14	32	8.22331731583	0.00613118027704
SLC2A3	4	14102.6988789	0.259196750302
NECAP1	28	19.4733129439	0.00929554069029
CLEC4A	12	165.830017348	0.0186184273192
FAM66C	69	5.93437478629	0.00338837271125
RIMKLB	11	106.739085682	0.0189009440104
A2ML1	15	94.6754542855	0.0141633848025
PHC1	53	3.26351633088	0.00226821692864
M6PR	84	41.1190318457	0.0100446023181
LINC00612	31	10.6205428423	0.00474424223603
A2M-AS1	29	21.2213729655	0.00616383167079
A2M	82	2.77139462825	0.00334078195339
PVRL4	78	3.15072222474	0.00274339505339
PRH1	29	8.60295057173	0.00900833451398
LOH12CR2	23	32.1831417226	0.00872209902093
CREBL2	91	1.41941646077	0.00295748206932
CDKN1B	6	1270.56994445	0.061479479127
APOLD1	75	3.359193171	0.00285888873773
DDX47	99	0.541797549308	0.000749242970731
GPRC5A	22	23.0863847823	0.00953856564085
HEBP1	89	3.41835929453	0.00266654568569
PLBD1	65	0.676367402002	0.00167318287893
GUCY2C	63	11.0000114935	0.00479909659805
H2AFJ	61	2.86908427514	0.00301336297922
WBP11	30	27.6623810668	0.008271522896
C12ORF60	31	7.51198922706	0.00562904103545
ART4	9	168.574975458	0.0217468292013
ERP27	95	0.261913486654	0.00174598683631
SLCO1A2	84	1.38157931557	0.00199492215341
ST8SIA1	98	1.13618928678	0.00116257315557
BCAT1	34	50.4140141979	0.0100101396649
LRMP	59	6.25879766582	0.00366926237897
CASC1	64	12.7210572233	0.00499061411178
RASSF8	61	4.19743912202	0.00280930223783
BHLHE41	91	2.14369350019	0.00243298865517
PTHLH	30	8.62490547311	0.00512022148112
BICD1	46	3.10841133347	0.00486664360073
FGD4	41	11.2876784456	0.00560281902747
DNM1L	18	51.1945535628	0.0124924328413
YARS2	2	2050.90950572	0.10449678955
ALG10	0	11551.4694061	0.225993926458
SLC2A13	11	65.5731036958	0.0191089730387
SENP1	61	9.41027256787	0.00475687973451
C12ORF54	57	6.21632461799	0.00404556512409
KANSL2	64	19.283120385	0.00601015170242
SNORA2A	39	53.161152341	0.0248197957687
SNORA2B	49	30.7573788128	0.00771577806583
CCNT1	99	39.466588047	0.00862742172528
TROAP	33	47.096668996	0.0108654547583
C1QL4	25	12.9311123973	0.00533829880471
DNAJC22	17	22.4712277862	0.0127797682496
FAM186B	97	0.407549545574	0.00101230850393
TMBIM6	31	1245.23906261	0.051009252506
NCKAP5L	9	30.8552658224	0.0227967722898
BCDIN3D-AS1	11	93.7840774189	0.0186581068725
RACGAP1	24	94.6298467046	0.0134572032646
SMARCD1	15	46.7847006878	0.0150987173894
GPD1	34	7.03561658522	0.00451130656912
CERS5	2	5080.58169488	0.102082043005
MIR1293	53	10.8650034694	0.00575584127223
FAM186A	86	6.96966712963	0.004101968188
LARP4	88	20.814637371	0.00640391263513
DIP2B	7	339.601075351	0.0303317622862
TMPRSS12	10	159.189575902	0.0222416215374
METTL7A	67	5.16819357213	0.00469819428288
HIGD1C	38	4.36658613029	0.00550922721118
SLC11A2	19	107.105226417	0.0151771979277
DAZAP2	33	157.862385233	0.0342021074799
SMAGP	0	22284.2712056	0.221950053261
BIN2	53	2.60652648893	0.00187594443572
CELA1	76	1.04015374947	0.00151413137754
FIGNL2	14	25.4310145985	0.0117233215353
ACVRL1	20	38.3724713637	0.010706799736
ACVR1B	28	6.71252295607	0.0089099614558
GRASP	14	155.95556345	0.0168915444071
NR4A1	1	12128.896752	0.198646784356
KRT72	8	38.7228232252	0.0274483235973
KRT2	59	0.785584089613	0.000816528097711
EIF4B	55	89.6293196292	0.0141558677409
CSAD	48	6.97778319761	0.00440772512346
RARG	7	399.179957552	0.0286919438138
MFSD5	33	9.15283752512	0.0075402084074
ESPL1	16	47.8588358187	0.0155630607868
C12ORF10	7	486.061491688	0.0320887269948
AAAS	31	76.8297641094	0.0129471206088
PRR13	21	458.32167886	0.0297292704007
PCBP2	32	807.536636124	0.0492678941524
MAP3K12	0	17102.99651	0.223150421884
TARBP2	1	13236.9558563	0.205786756637
NPFF	7	146.185602515	0.0345097165822
CALCOCO1	24	25.8588055858	0.00921437309259
HOXC13	50	7.3905499684	0.00553763677384
HOXC12	34	16.1891133001	0.00699828594476
HOXC11	16	45.1157957124	0.0141505212492
HOXC10	4	632.368947181	0.0492993943668
HOXC6	24	27.861671614	0.00663390277606
HOXC5	24	22.9061117361	0.00901620941189
MIR615	41	5.87708175689	0.00406684549483
HOXC4	61	3.64613303551	0.00276928135291
CBX5	12	216.869869361	0.0285068871211
HNRNPA1	14	85.315323018	0.0158507034942
MIR148B	7	613.185565131	0.161157869467
TESPA1	7	45.0499859111	0.0276278854373
TMEM198B	9	509.476040148	0.0322733719368
PMEL	25	22.0555269025	0.00962553564259
SUOX	2	116.919812782	0.10630280418
ERBB3	45	7.99486921183	0.00350547048175
PA2G4	69	57.6833172191	0.0126018880494
RPL41	75	3668338.31069	2.90928393605
ESYT1	64	327.29341583	0.047776483865
RNF41	31	43.0373173715	0.0149251974112
NABP2	32	21.4408263694	0.00683006859725
SLC39A5	37	11.1239429218	0.00443121438976
ANKRD52	68	24.63013903	0.00672618994839
COQ10A	74	9.58638405073	0.00414879793786
TIMELESS	10	61.0637277101	0.0229028206792
RBMS2	9	226.648700541	0.0215740324373
BAZ2A	66	15.0098931559	0.00679558328574
SNORD59A	74	30461.0531693	0.350899322974
PTGES3	69	118.882534009	0.0145148037814
NACA	32	1021.49817329	0.0514547192269
HSD17B6	3	678.179840865	0.0695540543447
SDR9C7	53	8.0303298415	0.00383156625555
TAC3	28	20.7515961621	0.00731386987084
MYO1A	61	3.45247277057	0.00266519388348
C1D	13	56.7416856973	0.0180232467356
NXPH4	95	-0.199971290024	0.00119055494052
NDUFA4L2	69	1.38016603806	0.00178106292715
STAC3	59	12.8498657894	0.00692999531213
PIP4K2C	1	7155.93261784	0.199714009096
ARHGEF25	19	10.7181766102	0.0104639968775
SLC26A10	27	31.2727025928	0.00753265747444
B4GALNT1	43	7.2250821248	0.00547602595939
AGAP2	1	16601.3891186	0.198583613775
CYP27B1	26	19.725140849	0.00669416667118
METTL1	31	26.3458365114	0.00684898516299
TSFM	40	33.714149592	0.0101828900639
CTDSP2	19	135.37978589	0.0176579632923
MIR26A2	3	2890.41881689	0.0955995231673
MON2	22	20.963463948	0.00906511001941
SRGAP1	50	3.34491610878	0.00421704072884
C12ORF66	27	31.0111037408	0.00986316474274
RASSF3	84	8.80633934567	0.00469183883636
MIR548C	72	6.92742985743	0.00305259180465
GNS	66	13.1651144585	0.00585977386381
TBC1D30	86	-0.30667876197	-0.000286086031331
WIF1	3	1772.7502471	0.0682863860081
LEMD3	49	8.94926229401	0.0060987212545
LLPH	38	16.1354372542	0.0105608230933
TMBIM4	77	13.7431673077	0.00551699244624
IRAK3	93	4.30691372837	0.00398046902299
HELB	20	40.205905944	0.0123220746395
CAND1	75	4.23549117585	0.00433029920269
IL26	91	7.40807920224	0.00358317475596
MDM2	60	40.7778566512	0.0110566361617
CPM	95	5.58016385536	0.00327377474539
CCT2	15	256.781661118	0.0246865922558
NAP1L1	54	37.644534851	0.00996146779992
BBS10	5	608.971503189	0.0432944121417
POC1B	6	332.404351757	0.0339382663224
GALNT4	4	976.082725391	0.0499509001985
NUDT4	33	7.59570657421	0.00737751168605
MRPL42	42	13.9718642158	0.0051047589322
SOCS2-AS1	63	63.7284712103	0.0126875672663
SOCS2	60	283.712334833	0.0471401886424
VEZT	98	2.93285510691	0.00239861169794
MLF2	1	17799.3886913	0.204539983841
TMPO-AS1	23	43.0883879081	0.0283861652904
TMPO	20	80.740579787	0.0192208453079
SLC25A3	51	194.734941076	0.0316247502681
SNORA53	45	114.109807531	0.0318010313612
IKBIP	2	4485.99349458	0.0990649610092
UHRF1BP1L	99	4.83758503377	0.0031339734742
GOLGA2P5	69	6.04629346056	0.00336571918179
ACTR6	43	13.6250314507	0.00564802806206
GAS2L3	48	3.82642771875	0.00440969921561
SPIC	55	13.1011410537	0.00525789849655
DRAM1	35	25.9169327374	0.00717088660592
C12ORF42	46	4.16587425057	0.00227467843721
NT5DC3	39	25.6755824354	0.00929212549899
C12ORF73	76	6.51852696691	0.004419979832
TDG	83	8.63581946185	0.00475311931054
GLT8D2	36	7.58087659557	0.00717014087811
HCFC2	37	16.2547503299	0.00531917194245
SLC41A2	84	0.592744239001	0.00141987884384
C12ORF45	58	3.59778014451	0.00269173630173
ALDH1L2	41	23.505399516	0.00787541718278
TCP11L2	23	23.6719380514	0.0103592747241
POLR3B	24	31.0699262275	0.00925249486316
BTBD11	81	4.09988106331	0.0034027971552
ASCL4	92	1.5855265251	0.00153234442761
ISCU	0	11020.3567174	0.229839988305
DAO	75	0.477961112308	0.00283999578422
USP30	75	3.32669263696	0.00239178815191
USP30-AS1	42	15.2074636561	0.0063824189356
ALKBH2	2	575.465089189	0.104382085232
UNG	0	23768.7986414	0.223840890314
ACACB	38	18.2650032292	0.00656086494848
FOXN4	45	5.2104743747	0.00260730467498
KCTD10	41	11.3615069869	0.00618134283889
UBE3B	43	6.02960940761	0.00416203721672
MVK	22	78.1793879865	0.0142206962087
FAM222A	61	7.23582559572	0.00438733716303
FAM222A-AS1	0	22285.7942813	0.220620241888
ANAPC7	19	13.7416585851	0.0121873487056
ARPC3	15	52.3711063465	0.0164119324013
GPN3	2	1995.64929308	0.101159513714
FAM216A	0	11566.3490769	0.223966337907
RAD9B	34	5.28540091948	0.00400575602426
TCTN1	5	706.076522108	0.0397091381335
HVCN1	82	1.5493976288	0.00130193907588
CUX2	5	178.287535769	0.0396568790917
FAM109A	52	6.35574866724	0.00342169768485
ACAD10	69	6.90466247664	0.00421386952008
MAPKAPK5-AS1	33	59.9397385659	0.0119294628497
MAPKAPK5	31	35.9210323565	0.00941626806475
ADAM1A	88	827.935779981	0.0408406714232
TMEM116	7	59.0218978819	0.0296509982748
TRAFD1	72	15.8070624977	0.00742619010812
RASAL1	37	6.90430922169	0.00425427541824
TPCN1	46	21.6913662712	0.00637025345916
SDS	97	0.799872233622	0.00182056318151
TESC	19	9.75097656755	0.0107551067897
NANOS1	56	5.066432455	0.00310065485509
SUDS3	0	16734.8711131	0.222769577754
GCN1L1	28	23.8349529515	0.0117803398953
MIR4498	68	12.059790722	0.0120992103956
RPLP0	22	2246.23691669	0.182270067254
PXN-AS1	24	71.0554962953	0.0111833481736
SIRT4	36	18.6435022514	0.00755430561463
PLA2G1B	64	3.55581045526	0.00304170925109
COX6A1	7	1658.27723636	0.0724596807143
TRIAP1	17	127.44999803	0.0230129542401
GATC	15	135.067041229	0.0158153537845
SRSF9	41	161.1744148	0.0237827202693
MLEC	28	64.0422911896	0.0120755816196
UNC119B	5	968.56091681	0.0435144177527
ACADS	10	232.371627355	0.0216569007291
SPPL3	61	8.29587978866	0.00404523094045
HNF1A-AS1	6	529.422618731	0.03184562394
HNF1A	10	93.6162897421	0.0200110716604
C12ORF43	42	14.3515723581	0.00473802887146
OASL	19	44.9952488375	0.0115032173415
P2RX7	72	7.1781134653	0.0032442039888
P2RX4	25	55.4163631952	0.0108994558447
KDM2B	32	20.987442433	0.00852057014393
ORAI1	39	5.221161246	0.00540814172914
MORN3	3	1145.51496274	0.0666712154656
TMEM120B	12	115.76372397	0.0176772334474
RHOF	95	6.82136195665	0.00365375164803
HCAR1	16	79.1295942336	0.0126914399879
DENR	3	2137.29737649	0.072853075011
CCDC62	25	15.2115475522	0.00651531763976
HIP1R	85	0.978284910297	0.000938271831606
VPS37B	53	21.6250020247	0.00670685305204
ABCB9	14	78.1895712783	0.0117190062099
OGFOD2	20	333.838766358	0.0298732550737
ARL6IP4	26	90.2076064685	0.0201394834511
RILPL1	43	10.1164487992	0.00415359203067
TMED2	5	287.001917299	0.0481401345897
DDX55	23	110.634860955	0.0147271479441
EIF2B1	56	12.2285078926	0.00447528461598
GTF2H3	54	26.1191038618	0.00907914071164
TCTN2	92	2.07631636556	0.00205589774755
CCDC92	66	11.5817212277	0.00482687477825
ZNF664	68	7.40896869235	0.00436258545507
GALNT9	80	4.09937230107	0.00249718251846
FBRSL1	46	10.47284969	0.00430733725806
LRCOL1	0	22884.0309184	0.223849550074
POLE	77	14.7660003743	0.00531144525969
PXMP2	75	4.08108172358	0.00357269904025
PGAM5	98	4.01162478861	0.00372142468535
XPO4	65	4.15849752941	0.00446647127783
SAP18	41	187.368668375	0.0227146831086
SKA3	3	1088.53900763	0.0679221372848
MIPEP	2	4362.16913438	0.101468319646
C1QTNF9B-AS1	0	14967.3293264	0.223538583464
C1QTNF9B	10	130.21999171	0.0192642410872
ANKRD20A19P	61	7.21352422573	0.00476669201003
SPATA13	53	2.41270244798	0.00242764173648
PABPC3	15	42.4429952886	0.0145374865915
RNF6	42	6.7148004504	0.00631062010192
CDK8	72	3.46074860917	0.00354435646013
WASF3	65	0.842987213802	0.000938038878421
RASL11A	90	7.69554307882	0.00456109179051
GTF3A	62	3.14826154555	0.00309413536951
MTIF3	90	2.6028740306	0.00343425843361
NLRP6	22	69.3301465114	0.0110040204927
SLC7A1	83	3.35996050804	0.00494020781976
KATNAL1	29	12.344530226	0.00660297415579
LINC00426	36	12.0772418137	0.00531835015709
RXFP2	0	13886.5363419	0.223213179663
LINC00598	3	1915.34184054	0.0662222400424
ELF1	87	2.47526983722	0.002895891277
WBP4	10	210.457252509	0.0205769477471
KBTBD6	52	3.02905750796	0.00239503190178
DGKH	23	38.1010074504	0.0106406908016
SERP2	88	5.29400163062	0.00378887090061
TSC22D1	89	0.758182563406	0.00237706397551
RCBTB2	54	5.29093500785	0.00305679252911
MLNR	81	-0.332570676197	0.00132343456221
CDADC1	53	12.3092329758	0.00458164199961
RCBTB1	24	6.54531031144	0.00782646696815
ARL11	16	73.3681291909	0.0126273394355
EBPL	41	11.0867937714	0.00465853892071
KPNA3	56	19.9991485729	0.00600250523187
SPRYD7	86	1.33426421131	0.00198512905365
DLEU7	31	10.2115638793	0.00421650604998
DLEU7-AS1	6	287.11579373	0.034151858809
RNASEH2B-AS1	98	-0.321998806098	0.000950518862215
RNASEH2B	95	2.86422728115	0.00211228800894
GUCY1B2	3	1947.0428952	0.0672989676682
FAM124A	67	2.58431191963	0.00329554586472
SERPINE3	51	11.4216654124	0.00443071631982
DHRS12	4	252.408451849	0.0507194860873
CCDC70	40	6.23204506	0.00493690948731
ATP7B	11	148.386260833	0.0207376845246
ALG11	10	187.538001356	0.0220647919348
UTP14C	22	72.9666473277	0.011885817226
HNRNPA1L2	3	532.671233199	0.0673495529544
SUGT1	38	15.5195349303	0.00571327562358
LMO7	68	0.107441995535	0.000952543420726
KCTD12	25	19.3646943566	0.00894177602995
CLN5	77	6.33322222111	0.00413057704342
RBM26	21	22.4102488501	0.012005629231
RBM26-AS1	23	17.6574033015	0.0110508726322
NDFIP2-AS1	53	9.26647132648	0.0053964341483
NDFIP2	51	2.27188202184	0.00352299841591
ABCC4	80	9.6435321717	0.00460917702939
CLDN10	49	6.29987236198	0.00327367176224
DZIP1	10	59.4888580658	0.019229582644
DNAJC3	40	4.98261664249	0.00579524632051
OXGR1	14	87.6099817229	0.0154980673397
MBNL2	8	492.578724893	0.0324933041709
UBAC2-AS1	29	112.991207702	0.015204261028
UBAC2	27	23.6227225683	0.00781478590938
CLYBL	54	12.2592927866	0.004989815861
PCCA-AS1	28	9.52996562642	0.00771345292825
GGACT	79	3.26704160518	0.00193343418805
CCDC168	24	46.7835056193	0.00980909283989
TEX30	39	19.4761901751	0.00571525786031
KDELC1	64	1.38316293752	0.00183099846443
BIVM	62	6.32498319094	0.0029740791494
BIVM-ERCC5	70	7.32212646347	0.00477662709292
COL4A1	73	2.38386028267	0.0026772787503
COL4A2	71	1.9431411209	0.00232554258303
COL4A2-AS1	49	3.84415276412	0.00338249764474
ING1	95	277.890383289	0.0284744783947
LINC00346	61	67.0261785181	0.0109341454048
ANKRD10	26	51.1039890571	0.0096253473693
DAD1	21	97.5167981991	0.0152126338675
ABHD4	28	61.6445494328	0.0145812558821
OXA1L	10	269.831690212	0.0272796339661
SLC7A7	45	7.69560206115	0.00489244962252
MRPL52	53	68.2964949682	0.0265728344438
MMP14	59	2.83713046769	0.00417317618077
LRP10	94	7.85358981508	0.00502907969978
REM2	96	5.14863051191	0.00356803493108
PRMT5	47	51.670526836	0.0096871883288
HAUS4	20	17.6877331554	0.0142078537339
AJUBA	0	5235.12314824	0.223966549325
C14ORF93	32	49.3797750144	0.0100692497728
PSMB5	57	54.6500505688	0.0133234247709
CDH24	69	6.18570039617	0.00403006322031
ACIN1	31	29.3650433858	0.0154414170645
C14ORF119	33	782.181481745	0.0477004509697
CEBPE	7	433.627364539	0.0289132785146
NGDN	14	114.480194726	0.0187977304147
ZFHX2	69	4.36663926433	0.003259401936
AP1G2	85	7.14294595208	0.00510464421963
JPH4	96	0.276606872667	0.00221855474666
PSME2	95	12.2926157368	0.00432854318663
RNF31	97	0.373430963312	0.000518020184926
IRF9	83	53.5419369638	0.0103020392502
IPO4	53	4.02039097631	0.00448357230054
TM9SF1	46	6.95180926962	0.004579245454
TSSK4	38	17.5145502726	0.00592655238321
CHMP4A	28	102.825051406	0.0145044629859
MDP1	26	12.9336997922	0.0109059007309
NEDD8-MDP1	9	124.62869343	0.0217581565158
NEDD8	9	254.611626816	0.0223091370844
TGM1	20	20.7307880255	0.00990446575398
DHRS1	32	5.93714621473	0.00672181731552
LTB4R2	24	36.0234727297	0.0110607969644
CIDEB	20	91.4426226695	0.0128771351974
LTB4R2	24	5.95037671291	0.00639934046058
LTB4R	22	44.2017830353	0.0119478979881
ADCY4	2	4137.42505466	0.099944650583
RIPK3	2	3759.90863784	0.0998777589713
NFATC4	23	33.6936719937	0.00997552620091
KHNYN	85	79.7596794194	0.0157398276713
G2E3	32	17.9658419228	0.00698828177206
SCFD1	95	14.1135188226	0.00573359158673
STRN3	44	17.6937192136	0.00803441246572
MIR624	32	19.7941730706	0.00576142377471
AP4S1	41	6.56067375359	0.00737548432377
AKAP6	72	1.104236804	0.00161751535358
SNX6	37	5.89435855917	0.00338769972111
CFL2	46	16.0487036537	0.00566189125879
MBIP	46	2.35920958649	0.00354905627316
PAX9	13	35.8471376807	0.0177702859646
MIPOL1	53	5.80520422987	0.00306005503494
FOXA1	2	3036.35189752	0.101157706212
MIS18BP1	13	92.5969349445	0.0150357941612
LINC00640	36	26.3742578741	0.00729992816814
CDKN3	0	14037.506718	0.223099467822
GMFB	94	4.14668714196	0.00251013678197
LINC00520	73	8.41984013508	0.00366554460081
TIMM9	67	5.24496366161	0.00382968945475
KIAA0586	69	2.37235130742	0.00270292630338
DAAM1	59	5.45001133781	0.00303478216458
GPR135	18	30.5022830208	0.010457460905
L3HYPDH	37	63.8567856502	0.0113266980511
JKAMP	35	9.60359051618	0.00578054993019
RTN1	98	1.04495031544	0.0017290774196
LRRC9	52	2.10067157749	0.00319565415929
PPM1A	97	4.22919011875	0.00357791544014
C14ORF39	83	2.12111598506	0.00202868467778
SIX1	29	15.9391667484	0.00566471032714
SLC38A6	40	7.61691402579	0.00516801359931
PRKCH	74	8.17623284401	0.0036242556559
SNAPC1	74	1.34091509498	0.00172975662112
LINC00643	4	306.973817212	0.0505811046646
ESR2	6	160.286765104	0.0314886116846
MTHFD1	38	14.4778102477	0.00705783928465
CHURC1	17	49.3531763382	0.0106755148759
CHURC1-FNTB	17	31.0514837064	0.0110822286726
RAB15	77	1.07723850064	0.00137436846066
FNTB	90	3.26642863384	0.00236952573398
MAX	67	4.53615494794	0.00300736652273
TMEM229B	83	9.63253814624	0.00522627909105
PIGH	16	56.7340196857	0.0127377992341
VTI1B	57	8.83305974747	0.00405412910956
RDH11	78	15.5230042318	0.00853227809945
RDH12	82	1.7017897685	0.0029243689075
ACTN1	72	5.63442744237	0.00350467396981
ACTN1-AS1	70	7.83234178504	0.00445456549401
EXD2	55	3.81534049625	0.0024735595047
GALNT16	13	63.9883569581	0.0171391931809
ERH	71	27.0397560866	0.00709216654538
PLEKHD1	12	60.6138110997	0.0163044075636
SRSF5	27	224.592326011	0.0651545797479
SMOC1	57	2.67666069052	0.00333146301177
SLC8A3	10	73.5535978499	0.0179988761324
COX16	39	5.36066715973	0.0056612828193
SYNJ2BP-COX16	97	2.15251309364	0.00344667649873
SYNJ2BP	97	1.34020446426	0.00113203019921
MAP3K9	33	6.0867282795	0.00743930304354
DPF3	3	1477.16078503	0.0675620302007
HEATR4	89	-0.50572825014	-0.000291814066514
ACOT2	95	6.00367248289	0.00374393765383
DNAL1	81	2.60380262481	0.00332667120581
PNMA1	10	317.434865983	0.0311501078416
ELMSAN1	35	8.49567084978	0.00591759867826
ABCD4	54	3.81358522595	0.00300582393854
VRTN	10	55.6658574745	0.0188802630972
ISCA2	14	37.8658788174	0.0135123427509
FCF1	76	0.506453032128	0.00187139258192
YLPM1	25	14.0181127913	0.00771922681361
PROX2	53	4.44347745252	0.00232346989556
DLST	37	39.0032589074	0.00998227699458
PGF	35	5.22053514967	0.006123008612
ACYP1	57	5.83085351182	0.0034240885109
ZC2HC1C	59	5.19292602217	0.0027529230236
NEK9	0	4303.49459173	0.225878667817
TMED10	31	21.1047208134	0.00726761465887
FLVCR2	25	36.492733332	0.00794583162591
C14ORF1	13	111.929938128	0.0151576794539
ANGEL1	97	0.521468526491	0.00134184398071
TMEM63C	42	4.61321453456	0.0045245330618
CEP128	5	695.010856414	0.0400591898361
TSHR	8	187.69621286	0.0240787544801
SNORA79	64	10.4039471853	0.00456268563568
STON2	42	6.38648888517	0.00861103819653
SEL1L	63	12.4087511205	0.00517486612748
EFCAB11	34	9.71783307749	0.00380361324753
LGMN	31	17.7316063963	0.00686828667776
GOLGA5	12	80.1596257703	0.0183290410116
ITPK1	11	118.648623157	0.017955693686
MOAP1	57	11.3418954655	0.00593626310912
TMEM251	55	10.8166928719	0.00596133499601
OTUB2	13	99.9198046119	0.0135355726918
IFI27	71	1.56535570808	0.00136683848079
SERPINA3	84	1.32459212954	0.0028964515354
SYNE3	94	0.347511511568	0.000343685796209
SNHG10	35	26.1869031347	0.0144562276591
TCL6	79	0.351902043586	0.00055603669605
ATG2B	93	6.79846568791	0.00350353790225
GSKIP	91	4.99271941887	0.00478349581478
CYP46A1	57	3.14473950807	0.00356114973799
EVL	74	7.7470838929	0.00498826498277
MEG3	71	2.03994170414	0.00270296881483
MIR136	12	39.0730708954	0.016148477387
MEG8	7	364.947703182	0.026988319814
SNORD113-4	39	10.602245277	0.00667443755535
SNORD114-4	57	8.89870729129	0.00439542495687
SNORD114-5	58	9.03770640805	0.00402059042266
SNORD114-12	71	5.04709945725	0.00330066132149
SNORD114-17	77	15.8054915423	0.00551118364679
SNORD114-20	83	7.24595577181	0.00610426719222
SNORD114-24	87	4.82627615472	0.00408287186527
SNORD114-27	90	9.32995588862	0.00495923090607
SNORD114-31	96	12.4423070419	0.00774392733604
HSP90AA1	17	16.6771931553	0.014192658677
MOK	14	20.0138000655	0.0151129690456
ZNF839	2	4946.29619263	0.100294294159
CINP	42	5.37015199773	0.00612022778833
CKB	22	35.7883836725	0.00879196191955
APOPT1	15	33.1504584592	0.0148927222814
KLC1	82	18.3591818938	0.00627160948466
PPP1R13B	39	7.57380079943	0.00543401839905
LINC00637	38	5.60591228153	0.00258234163613
C14ORF180	67	2.81258549548	0.00191337754185
INF2	22	19.8025662886	0.00991907167769
ADSSL1	17	26.2983723832	0.0123106012254
AKT1	23	50.282843609	0.0105257179998
LINC00638	5	594.530610846	0.0448701163537
CEP170B	38	13.0204608811	0.00568663272558
PLD4	97	7.38897414423	0.00343833395147
AHNAK2	77	3.26570670307	0.00360767083499
CDCA4	26	90.4393319946	0.0134034722693
GPR132	17	47.4122558359	0.0114050846612
JAG2	38	25.1251534898	0.00779868438987
NUDT14	26	16.8579060225	0.00674450342852
BRF1	42	5.19927635406	0.00384880659212
TEX22	28	13.6298843431	0.0115560974825
MTA1	50	6.64326681156	0.00400192574094
TMEM121	37	3.53910546188	0.00301686356511
UBE3A	77	-0.024778803908	0.00149272458453
GABRG3	97	1.64354886236	0.00200989804918
OCA2	17	37.4122656185	0.010470571373
FMN1	97	-0.0713961584101	0.000445878820587
TMCO5B	44	2.59493574304	0.0031244211149
AVEN	22	8.4381788653	0.0098732269276
CHRM5	2	4717.93054413	0.0972873668254
EMC7	40	25.4098000715	0.00678895101497
PGBD4	38	29.8719419937	0.0131068387491
KATNBL1	8	264.035890117	0.0266711152315
EMC4	21	146.897700983	0.0237727465501
GOLGA8B	35	12.8176880207	0.00600683114186
ZNF770	83	73.2278478966	0.0132930898015
ANP32AP1	56	2.82455056053	0.00195158707598
MEIS2	1	5866.70794693	0.201403837394
FAM98B	19	36.7555774712	0.0129990128734
FSIP1	11	165.422209671	0.0179770373069
GPR176	34	31.7295814107	0.00756005290083
SRP14	2	1290.0918213	0.105718066537
BMF	54	5.62779012889	0.00485258058771
PAK6	32	36.2738407408	0.00833511308161
ANKRD63	10	78.6927389342	0.0195969609953
PLCB2	31	19.7445155987	0.00703873310635
DISP2	16	43.0857004435	0.013943856706
KNSTRN	38	50.8367703443	0.0124938948731
IVD	15	96.746614529	0.0132357034106
BAHD1	17	50.3132832371	0.0109842084933
CHST14	47	13.7095910394	0.00840602255855
CHAC1	70	1852.42399258	0.120142514332
INO80	94	8.23563276236	0.0051566932645
MIR626	84	66.991202182	0.0114768231772
MAPKBP1	1	1281.87159274	0.199469677502
JMJD7	14	38.2478277263	0.0132691703982
JMJD7-PLA2G4B	14	21.6326112382	0.0150477558297
PLA2G4B	25	52.431226382	0.0106637937311
SPTBN5	82	1.10668630422	0.00151230305105
EPB42	63	0.970387431622	0.00249784294838
LCMT2	46	577.263063678	0.045742803805
ADAL	44	5.2526467798	0.00552862529809
ZSCAN29	85	7.71017501716	0.00654291940425
TUBGCP4	84	2.91480923308	0.00306904446789
MFAP1	77	17.4193321394	0.00516565329326
WDR76	76	21.0592940446	0.00618112899857
PIN4P1	23	13.0725520682	0.00771016342152
EIF3J	59	7.78998621489	0.00699819736619
SPG11	69	8.56167408019	0.00573372387478
PATL2	82	12.5153292234	0.00483324305067
SORD	98	-0.104743661956	0.000226235642081
DUOX2	5	67.5682953318	0.0407960243018
DUOXA2	6	337.455755753	0.032288311706
DUOXA1	3	710.618394419	0.0661653791921
SHF	39	629.481354468	0.0442694849473
SLC28A2	88	2.87682480104	0.0033514780174
DUT	40	46.0671682397	0.0109092127555
NDUFAF4P1	9	96.550886614	0.0197438733727
GALK2	23	50.6606741439	0.00935651040653
FGF7	1	4403.67529133	0.201857749595
