Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
DRAP1 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;CLTA;ACTN4
ZNF664 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	CLTC;CEP170B;ACTN4
FIZ1 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;MLLT1;MLLT6
RFX7 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	CREBBP;KMT2A;PDS5A
ZSCAN23 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	MLLT11;TCF12;TET1
ZNF777 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;MLLT1;ACTN4
ZNF334 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	MLLT11;TET1;PFDN4
ZXDA human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;AKAP13;MLLT6
ZNF358 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	CEP170B;MLLT1;SEPT5
ZNF407 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	AKAP13;CREBBP;KMT2A
TCF20 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;CREBBP;MLLT6
IFI16 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	FNBP1;VAV1;MYO1F
SP100 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	AKAP13;FNBP1;VAV1
AFF4 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	CREBBP;KMT2A;CLTC
AKNA human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	VAV1;MYO1F;MLLT6
PLEK human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	FNBP1;VAV1;MYO1F
SETBP1 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	MLLT11;KMT2A;TCF12
AHCTF1 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	CLTC;PDS5A;AFF4
ATXN7 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	AKAP13;CREBBP;MLLT6
ZNF598 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;CEP170B;ACTN4
ZFR human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	CLTC;PDS5A;SEPT2
PARP12 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	VAV1;MYO1F;MLLT6
BAZ2A human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;CREBBP;MLLT6
SP140 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	AKAP13;FNBP1;VAV1
SRCAP human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;CREBBP;MLLT6
SMAD7 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;ELL;MLLT6
PLXNA1 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;CEP170B;ACTN4
SLC2A4RG human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;CEP170B;ACTN4
HP1BP3 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	CREBBP;KMT2A;PDS5A
UNK human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;CREBBP;MLLT6
MBD2 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;FNBP1;MLLT6
PLXNC1 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	AKAP13;VAV1;MYO1F
SMAD6 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	CLTC;CEP170B;ACTN4
SMARCC2 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	CREBBP;SEPT5;MLLT6
NCOR1 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	AKAP13;CREBBP;KMT2A
SSH2 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	AKAP13;VAV1;MYO1F
MINK1 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;CEP170B;MLLT6
MBD1 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;ELL;MLLT6
BDP1 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	AKAP13;KMT2A;PDS5A
BRPF1 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;ELL;MKL1
RNF166 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	VAV1;MYO1F;MLLT6
ZNF738 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	MLLT11;TET1;PFDN4
SSH3 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;CEP170B;ACTN4
MTA1 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;CEP170B;MLLT1
EP400 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;CREBBP;MLLT6
H1FX human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;MLLT1;MLLT6
GPATCH8 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	CREBBP;KMT2A;MLLT6
SEMA4A human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	ELL;VAV1;MYO1F
PLXNB2 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;CEP170B;ACTN4
ZGPAT human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;ELL;VAV1
INF2 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;CEP170B;ACTN4
REPIN1 human tf ARCHS4 coexpression	3/299	0.009964956271364199	0.043491911950720386	0	0	7.385135135135135	34.035729864253085	SEPT9;MLLT1;MLLT6
TEAD3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;ACTN4
ARNTL2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;ACTN4
ZIC2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TET1;PFDN4
MXD1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	VAV1;MYO1F
DLX3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;ACTN4
MEF2B human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;FNBP1
FOXJ2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MYO1F;MLLT6
SPI1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	VAV1;MYO1F
ZFY human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;GIGYF2
CBFB human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	PDS5A;EPS15
TFE3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MYO1F
NFATC3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;MLLT6
TBX21 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MYO1F;MLLT6
RFX3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TCF12
GRHL2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;CEP170B
REST human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TET1;PDS5A
RCOR1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;PDS5A
ESR1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;CEP170B
MZF1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT1;MLLT6
XBP1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;CEP170B
HIF1A human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;AFF4
KLF5 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;ACTN4
TSC22D1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;SEPT5
SALL1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TCF12;SEPT2
RELB human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	ELL;VAV1
LYL1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	VAV1;MYO1F
USF2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MLLT6
CREB3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;CLTA
GATA3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;CEP170B
UBTF human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MLLT6
HOXB6 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;ACTN4
EZH1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MYO1F;MLLT6
SOX6 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TCF12
IRX4 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;MLLT1
SMAD5 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;SEPT2
BCL6 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	ELL;MYO1F
DLX2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TCF12
ATF2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;EPS15
MEF2D human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MLLT6
ZBTB17 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	ELL;VAV1
HOXB5 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;ACTN4
HOXB3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	ACTN4;MLLT6
NFYB human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TET1;PFDN4
TBX2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;CEP170B
LHX4 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CREBBP;KMT2A
ZNF205 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;DCP1A
ZNF644 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TET1
SOX4 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TCF12
RREB1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;CREBBP
IRF1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	VAV1;MYO1F
STAT5A human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	VAV1;MLLT6
IRF5 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	FNBP1;VAV1
FOXA1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;CEP170B
BARX1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTA;ACTN4
HEY2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	LAMC3;TET1
TFAP2A human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;ACTN4
ETV6 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	FNBP1;VAV1
ASCL1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TCF12
TCF12 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;SEPT2
ZFHX3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;MYH11
FOXK2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;ACTN4
POU2F1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	KMT2A;TET1
RFX5 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;FNBP1
ARNT human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;VAV1
DLX1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TCF12
RBAK human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;PDS5A
CREB5 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;MYO1F
FLI1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	VAV1;MYO1F
JAZF1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;EPS15
BACH1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;MYO1F
NR2F6 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;ACTN4
FOXH1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TET1;PFDN4
ZNF385A human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	VAV1;MYO1F
ZNF281 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TET1;PFDN4
REL human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;FNBP1
HEY1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TCF12;SEPT2
SNAPC4 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;CEP170B
ZNF143 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TET1
SMAD3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;ACTN4
NKX3-1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MYH11;GIGYF2
ZNF444 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MKL1;CEP170B
IRF2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	VAV1;MYO1F
STAT3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MLLT6
ZNF30 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	EPS15;SEPT2
NPAS2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;ACTN4
STAT2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MYO1F;MLLT6
ATF7 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;MLLT6
ETV5 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TCF12;SEPT2
HOXC5 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;ACTN4
NR1D2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;AFF4
ZNF25 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;EPS15
FOSL1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTA;ACTN4
MLXIP human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CREBBP;MLLT6
HIC1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;FNBP1
ZBTB33 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	PDS5A;SEPT2
JUN human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CREBBP;MLLT6
ZNF260 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TCF12
LCORL human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TCF12
ZFPM1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MLLT6
GSX2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TCF12
CREB3L2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	ACTN4;AFF4
FOXO4 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MYO1F;MLLT6
MYBL1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;ACTN4
RXRA human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MYO1F
MTF1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	ELL;VAV1
PAX5 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;FNBP1
TCF4 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TCF12
HOXC6 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;ACTN4
ZNF43 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TCF12;TET1
RXRB human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MLLT6
ZBTB48 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	VAV1;MYO1F
ZNF195 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TET1
PHF20 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	PFDN4;DCP1A
IKZF2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;FNBP1
ZNF280C human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TET1
ZNF532 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TET1
EBF4 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;MLLT1
ZNF629 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;MLLT1
ZKSCAN1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TCF12;GIGYF2
GLIS3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AFF4;SEPT2
CAMTA2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT5;MLLT6
DBX1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TCF12
ZBTB16 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;MYH11
GON4L human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CREBBP;KMT2A
FOXO3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;CREBBP
ZFP30 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;SEPT2
GZF1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	ELL;CLTC
ZNF436 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;SEPT2
MLLT1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;CEP170B
ZNF317 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	PDS5A;DCP1A
SP110 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	VAV1;MYO1F
ZNF740 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MLLT6
